index,instance,trait,trait_real,trait_predicted,low_prob,high_prob,most_contribute,most_contribute_2,most_contribute_3,most_contribute_4,most_contribute_5,most_contribute_to_low,most_contribute_to_high,accuracy
20,78,Emotional Stability,0,0,0.58011841,0.41988159,dur_News...Magazines,dur_Comics,dur_Health...Fitness,freq_Travel...Local,freq_Games,dur_Comics,dur_News...Magazines,0.4857142857
21,51,Emotional Stability,1,1,0.01461872,0.98538128,freq_Games,dur_Comics,dur_Health...Fitness,dur_News...Magazines,freq_Medical,dur_Comics,freq_Games,0.4857142857
22,20,Emotional Stability,1,1,0.17041625,0.82958375,dur_News...Magazines,dur_Comics,dur_Health...Fitness,dur_Social,freq_Productivity,dur_Comics,dur_News...Magazines,0.4857142857
23,8,Emotional Stability,0,0,0.95462387,0.04537613,dur_Comics,freq_Games,dur_Health...Fitness,freq_Medical,freq_Browser,dur_Comics,freq_Browser,0.4857142857
24,90,Emotional Stability,0,0,0.99562453,0.00437547,dur_Health...Fitness,dur_Comics,dur_News...Magazines,freq_Medical,dur_Books...Reference,dur_Comics,dur_Health...Fitness,0.4857142857
25,67,Emotional Stability,1,0,0.99976942,0.00023058,dur_Books...Reference,dur_Comics,freq_Games,freq_Medical,freq_Media...Video,dur_Books...Reference,dur_Lifestyle,0.4857142857
26,77,Emotional Stability,0,0,0.94897037,0.05102963,dur_Comics,freq_Games,dur_Health...Fitness,freq_Transportation,freq_Medical,dur_Comics,freq_Transportation,0.4857142857
27,114,Emotional Stability,0,1,0.3584206,0.6415794,freq_Games,dur_News...Magazines,dur_Comics,dur_Books...Reference,freq_Shopping,dur_Comics,freq_Games,0.4857142857
28,14,Emotional Stability,1,0,0.84775335,0.15224665,dur_Comics,dur_Health...Fitness,freq_Games,freq_Medical,dur_Books...Reference,dur_Comics,dur_Books...Reference,0.4857142857
29,54,Emotional Stability,1,0,0.9481649,0.0518351,dur_News...Magazines,dur_Comics,dur_Health...Fitness,freq_Medical,dur_Finance,dur_Comics,dur_News...Magazines,0.4857142857
30,13,Emotional Stability,1,0,0.73688812,0.26311188,dur_Health...Fitness,dur_Games,dur_Comics,freq_Games,freq_Medical,dur_Health...Fitness,freq_calls,0.4857142857
31,103,Emotional Stability,0,0,0.99224804,0.00775196,dur_Comics,freq_Travel...Local,dur_Health...Fitness,freq_Games,freq_Medical,dur_Comics,dur_Books...Reference,0.4857142857
32,43,Emotional Stability,1,1,0.06325139,0.93674861,dur_News...Magazines,dur_Comics,dur_Social,freq_Medical,dur_Finance,dur_Comics,dur_News...Magazines,0.4857142857
33,7,Emotional Stability,0,0,0.98554423,0.01445577,dur_Comics,freq_Travel...Local,freq_calls,freq_Media...Video,freq_Browser,dur_Comics,freq_calls,0.4857142857
34,108,Emotional Stability,0,1,0.16077792,0.83922208,dur_Health...Fitness,dur_Comics,freq_Shopping,freq_Media...Video,freq_Medical,dur_Comics,dur_Health...Fitness,0.4857142857
